MdALE errors population fit optim,MdALE errors Eleveld
4.835330486297607,0.4475893974304199
3.0728001594543457,0.27615752816200256
3.3973536491394043,0.20346654951572418
4.362840175628662,0.19122406840324402
3.2288150787353516,0.3560621738433838
2.973165988922119,0.31227463483810425
2.824892044067383,1.6192201375961304
4.688826084136963,0.1831239014863968
4.823773384094238,0.10563910752534866
3.014085292816162,0.2835237383842468
3.245952606201172,0.10928479582071304
5.606043815612793,0.5037102103233337
2.8845863342285156,0.39108601212501526
3.2365574836730957,0.3336716294288635
2.7872719764709473,0.44494014978408813
2.346324920654297,0.756393313407898
5.014519691467285,0.3292533755302429
2.628788471221924,3.3525283336639404
2.6082868576049805,0.29268133640289307
5.263779163360596,1.1336250305175781
3.6114540100097656,0.2851462960243225
4.190832138061523,0.30046671628952026
3.899362802505493,0.06650616973638535
3.855841636657715,0.11909262835979462
0.5309312343597412,0.38899269700050354
0.16333338618278503,0.30335313081741333
0.31403619050979614,0.41314229369163513
0.1255946159362793,0.22320589423179626
0.21017982065677643,0.19631952047348022
0.07356381416320801,0.12172982841730118
0.15420079231262207,0.2644200921058655
0.09962113946676254,0.1027582511305809
0.7393598556518555,0.5351773500442505
0.3698770999908447,0.30827367305755615
0.5350947380065918,0.275917112827301
0.16980642080307007,0.13192810118198395
0.42519673705101013,0.26237523555755615
0.4309208393096924,0.2438758909702301
0.28765466809272766,0.4406687915325165
0.5263470411300659,0.345130056142807
0.2115926444530487,0.16839899122714996
0.40891632437705994,0.619989812374115
0.37845200300216675,0.32115253806114197
0.23531390726566315,0.2864207625389099
0.23786576092243195,0.22570399940013885
0.38865041732788086,0.2393578439950943
0.1091589629650116,0.3400845527648926
0.25725218653678894,0.19997629523277283
0.18778491020202637,0.19060325622558594
0.45148253440856934,0.2678098678588867
0.5694027543067932,0.2412872612476349
0.6269541382789612,0.43452268838882446
0.24590671062469482,0.13716556131839752
0.43581798672676086,0.2505280375480652
0.4182385206222534,0.32615503668785095
0.7520723342895508,0.6786758899688721
0.28250354528427124,0.14830085635185242
0.14867065846920013,0.21105769276618958
0.4391184151172638,0.2348555326461792
0.26188576221466064,0.26864975690841675
0.1684758961200714,0.23106838762760162
0.330982506275177,0.13370636105537415
0.21849000453948975,0.09402421116828918
0.5940182209014893,0.28153195977211
0.2897949814796448,0.05044550821185112
0.3419642448425293,0.07690339535474777
0.3372233510017395,0.08146732300519943
0.6754472255706787,0.22245168685913086
0.49630504846572876,0.22735382616519928
0.3193231523036957,0.19847871363162994
0.2800697982311249,0.12485800683498383
0.19959756731987,0.09042072296142578
0.2759242057800293,0.17228132486343384
0.10183592140674591,0.2185697704553604
0.3531055450439453,0.17019543051719666
0.34284883737564087,0.08974912017583847
0.2690647840499878,0.1199972927570343
0.300020307302475,0.1289113461971283
0.22472654283046722,0.14660964906215668
0.30080920457839966,0.13153280317783356
0.37346315383911133,0.17317357659339905
0.27567070722579956,0.10487989336252213
0.18459296226501465,0.20972290635108948
0.388538658618927,0.10592032968997955
0.40805450081825256,0.1439293920993805
0.5439521074295044,0.3049774169921875
0.12699845433235168,0.16373203694820404
0.35930493474006653,0.24981525540351868
0.24382805824279785,0.31739872694015503
0.4443666934967041,0.24723738431930542
0.564517080783844,0.17740246653556824
0.6228440999984741,0.4986775517463684
0.5473291277885437,0.11090087890625
0.33736497163772583,0.1522621512413025
0.21215128898620605,0.28052568435668945
0.364113986492157,0.19460958242416382
0.6140578985214233,0.29050159454345703
0.6068002581596375,0.27922478318214417
0.1536445915699005,0.27739983797073364
0.15014392137527466,0.2602642774581909
0.274886816740036,0.18090468645095825
0.28215843439102173,0.2421620488166809
0.14099973440170288,0.25520777702331543
0.15989381074905396,0.10585114359855652
0.4579804241657257,0.15418055653572083
0.43941617012023926,0.16002687811851501
0.40519702434539795,0.17351385951042175
0.19630184769630432,0.26510488986968994
0.20090411603450775,0.2246488779783249
0.7111504077911377,0.39518052339553833
0.22927989065647125,0.09719957411289215
0.201642245054245,0.1641201376914978
0.42410439252853394,0.09795476496219635
0.3419581651687622,0.17992542684078217
0.18035554885864258,0.16738936305046082
0.25034376978874207,0.10814675688743591
0.6224451661109924,0.30176252126693726
0.6305375099182129,0.15833856165409088
0.26101839542388916,0.09632182121276855
0.2504327893257141,0.19049717485904694
0.5140549540519714,0.15951931476593018
0.5181071758270264,0.2532944083213806
0.33021485805511475,0.20924171805381775
0.5866526365280151,0.2926841378211975
0.42266473174095154,0.1407172679901123
0.23925423622131348,0.26202183961868286
0.48658913373947144,0.35807403922080994
0.527553915977478,0.15031033754348755
0.6322509050369263,0.4811317026615143
0.4728775918483734,0.2524093985557556
0.7054053544998169,0.4671001434326172
0.148338183760643,0.3053686022758484
0.2538801431655884,0.5069997310638428
0.22235645353794098,0.41116344928741455
0.33957239985466003,0.5699043273925781
0.10485543310642242,0.379913330078125
0.2585758566856384,0.5361922979354858
0.14766526222229004,0.371013343334198
0.2402023822069168,0.5150563716888428
0.13730046153068542,0.21817553043365479
0.08819262683391571,0.445945143699646
0.4551291763782501,0.597853422164917
0.052762221544981,0.37475886940956116
0.15696203708648682,0.23659852147102356
0.08164726197719574,0.4400934875011444
0.21203109622001648,0.4283636808395386
0.06211049109697342,0.35902056097984314
0.12941977381706238,0.30324405431747437
0.2683947682380676,0.47216153144836426
0.09336847066879272,0.3616853356361389
0.13317689299583435,0.35900604724884033
0.0749746784567833,0.41786444187164307
0.21422883868217468,0.6011467576026917
0.4642137885093689,0.05738484486937523
0.15128518640995026,0.29836034774780273
0.3618651032447815,0.5651834011077881
0.13677175343036652,0.15535394847393036
0.227279931306839,0.16857174038887024
0.04754481837153435,0.3791097104549408
0.12201409786939621,0.3308752179145813
0.2848373353481293,0.2868388295173645
0.11401724815368652,0.3545363247394562
0.06225530803203583,0.5226717591285706
0.18924430012702942,0.3496609330177307
0.29240816831588745,0.4094712734222412
0.12643633782863617,0.3689086437225342
0.3178870677947998,0.7589701414108276
0.035523779690265656,0.505889892578125
0.5086718797683716,0.5943433046340942
0.18566562235355377,0.282034695148468
0.12201961874961853,0.20937812328338623
0.19685879349708557,0.3573741614818573
0.35589247941970825,0.16196171939373016
0.13658784329891205,0.43890511989593506
0.1567632257938385,0.4159819781780243
0.2764338254928589,0.691698431968689
0.08501284569501877,0.4429366886615753
0.22719377279281616,0.6217267513275146
0.12640480697155,0.3201529383659363
0.1908474564552307,0.27456551790237427
0.07127811014652252,0.41356948018074036
0.18025246262550354,0.36676350235939026
0.2746926546096802,0.6017435789108276
0.08169065415859222,0.45724883675575256
0.38162699341773987,0.8020824193954468
0.10987583547830582,0.28838977217674255
0.15188327431678772,0.3848799765110016
0.2115834355354309,0.1923348754644394
0.35959380865097046,0.1952003836631775
0.07482030987739563,0.3494701683521271
0.3937389850616455,0.5494416952133179
0.6135768890380859,0.5435978174209595
0.2367725819349289,0.327875554561615
0.11521342396736145,0.17828328907489777
0.09854020923376083,0.2700026035308838
0.1992502212524414,0.683256208896637
0.09608357399702072,0.47861406207084656
0.11669493466615677,0.29596665501594543
0.14890186488628387,0.33664923906326294
0.041422247886657715,0.44029346108436584
0.20157110691070557,0.4599769115447998
0.04623689502477646,0.3207385540008545
0.06731687486171722,0.3351345658302307
0.08028602600097656,0.3443060517311096
0.20237988233566284,0.22276239097118378
0.09028340876102448,0.48159024119377136
0.035155050456523895,0.33022576570510864
0.22651328146457672,0.4536322355270386
0.2368030548095703,0.508526086807251
0.25764888525009155,0.3110352158546448
0.17921654880046844,0.3340842127799988
0.32917320728302,0.7065871953964233
0.19278930127620697,0.1798657476902008
0.19384990632534027,0.35311615467071533
0.19786427915096283,0.40875598788261414
0.2857072651386261,0.3000091314315796
0.2428055703639984,0.33479470014572144
0.3170233368873596,0.5167847871780396
0.3505692481994629,0.2813737988471985
0.09013663977384567,0.3795050382614136
0.19915460050106049,0.14030739665031433
0.2292703241109848,0.5134838223457336
0.26948586106300354,0.29600903391838074
0.1799822598695755,0.3526134788990021
0.21112766861915588,0.30611270666122437
0.197841078042984,0.40175631642341614
0.10617928206920624,0.37596094608306885
0.4241691529750824,0.5307318568229675
0.06817272305488586,0.4915606379508972
0.16751745343208313,0.49494248628616333
0.0673632100224495,0.3105200529098511
0.15413402020931244,0.12033337354660034
0.2821651101112366,0.48696234822273254
0.06553827971220016,0.35773634910583496
0.08909726142883301,0.3796168267726898
0.1156487986445427,0.511709451675415
0.09447484463453293,0.23700182139873505
0.2434922754764557,0.6117503046989441
0.1524963676929474,0.40156787633895874
0.2727094888687134,0.42328178882598877
0.2211066484451294,0.24994023144245148
0.10345233976840973,0.4460288882255554
0.043920256197452545,0.4445416331291199
0.10744025558233261,0.4780683219432831
0.25351598858833313,0.39765411615371704
0.19443440437316895,0.21058301627635956
0.06724794954061508,0.4555121660232544
0.13040705025196075,0.545891284942627
0.2731640934944153,0.41553691029548645
0.29306912422180176,0.42438194155693054
0.12402366101741791,0.22586199641227722
